Entry	Gene names	Organism	Gene ontology IDs
A0A0D3Q4M3	AYM22_01525 AYM23_01525 AYM24_01525 AYM25_01525 AYM26_01525 AYM27_01525 AYM28_01525 AYM29_01525 AYM30_01525 AYM31_01525 AYM32_01525 AYM33_01525 AYM34_01525 AYM35_01525 AYM36_01525 AYM37_01525 HMPREF3211_02040	Staphylococcus aureus	
A0A0E1AIS8	fabF SAZ172_0924	Staphylococcus aureus subsp. aureus Z172	GO:0006633; GO:0033817
A0A0H2WZL9	SACOL1201	Staphylococcus aureus (strain COL)	
A0A0H2X113	SACOL0293	Staphylococcus aureus (strain COL)	
S0ZFQ2	iraD WG7_00054	Escherichia coli KTE38	GO:0005737; GO:0006974; GO:0043856
K4W0X0	ECO9455_19260	Escherichia coli O111:H11 str. CVM9455	GO:0009055; GO:0016491; GO:0030151
A0A1S1B5B4	A7T43_02600	Salmonella anatum	
A0A0H3XE98	PCN061_3654	Escherichia coli PCN061	GO:0008080
A0A024KLW1	gntP PGA_01099	Escherichia coli D6-113.11	GO:0015128; GO:0016021
A0A069XQX0	AD17_2852	Escherichia coli 3-373-03_S4_C2	GO:0007155; GO:0009289
A0A069XLC2	AD17_2855	Escherichia coli 3-373-03_S4_C2	GO:0016491; GO:0019594; GO:0050662
D6J644	uxuA ECEG_02936	Escherichia coli B354	GO:0006064; GO:0008927
D7XYK4	HMPREF9540_00364	Escherichia coli MS 115-1	GO:0003677; GO:0003700; GO:0006351
S1HAP1	A1WK_00588	Escherichia coli KTE100	
A0A1J0ZLF6			
A0A069XQX4	AD17_2857	Escherichia coli 3-373-03_S4_C2	
A0A073GG01	mukF AC88_1065	Escherichia coli 3-267-03_S4_C1	GO:0005509; GO:0005737; GO:0006260; GO:0007049; GO:0007059; GO:0009295; GO:0030261; GO:0051301
L4VXQ7	mukE WIC_01033	Escherichia coli KTE112	GO:0005737; GO:0006260; GO:0007049; GO:0007059; GO:0009295; GO:0030261; GO:0051301
A0A0H3EH61	mukB NRG857_04215	Escherichia coli O83:H1 (strain NRG 857C / AIEC)	GO:0003677; GO:0005524; GO:0005737; GO:0006260; GO:0007049; GO:0007059; GO:0009295; GO:0030261; GO:0051301
A0A073GIE8	AC88_1068	Escherichia coli 3-267-03_S4_C1	GO:0016740
F5NSR1	SFK227_1157	Shigella flexneri K-227	
D6HUX8	ECCG_01349	Escherichia coli B088	
F8X7B8	HMPREF9349_00625	Escherichia coli MS 79-10	GO:0003677; GO:0004803; GO:0006313
V8KSI8	V415_00555	Escherichia coli LAU-EC10	GO:0006520; GO:0008483; GO:0009058; GO:0030170
A0A073GIB8	ompF AC88_1072	Escherichia coli 3-267-03_S4_C1	GO:0006811; GO:0009279; GO:0015288; GO:0046930
A0A073FYB8	AD31_1097	Escherichia coli 2-427-07_S4_C3	
A0A0V1YP23	LFZ12_11450	Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285	GO:0016740
A0A1D5C0C7	HMPREF1224_06067	Pseudomonas sp. P179	
A0A1D5BYI5	mnmC HMPREF1224_06817	Pseudomonas sp. P179	GO:0002097; GO:0004808; GO:0005737; GO:0016645; GO:0050660
A0A1D5BVG1	pgk HMPREF1224_07843	Pseudomonas sp. P179	GO:0004618; GO:0005524; GO:0005737; GO:0006096
A0A1Q5YCK0			
T2QJ64	A680_04302	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0005886; GO:0009401; GO:0016021; GO:0022872
A0A0E1API1	ssuD U769_07570	Pseudomonas aeruginosa MTB-1	GO:0008726
S0U1E5	WC5_00251	Escherichia sp. KTE114	GO:0016021; GO:0016829; GO:0055114
Q1R7X8	hycE UTI89_C3084	Escherichia coli (strain UTI89 / UPEC)	GO:0008137; GO:0016151; GO:0016829; GO:0048038; GO:0051287
F4TJR8	ECJG_01036	Escherichia coli M718	GO:0016829
I2SME3	hycC EC12264_4103	Escherichia coli 1.2264	GO:0008137; GO:0016021; GO:0016829; GO:0042773
V2SVI8	G723_01402	Escherichia coli HVH 50 (4-2593475)	GO:0016829
A0A1R1UHD4	hycI MP31_25255	Escherichia coli N36254PS	GO:0008233
E6BMS6	HMPREF9350_03699	Escherichia coli MS 85-1	
S1PRV4	A13A_02871	Escherichia coli KTE182	GO:0008137; GO:0016829; GO:0048038; GO:0051539
V8KG51	hypA V415_05830	Escherichia coli LAU-EC10	GO:0006464; GO:0016151
B7LED9	hycA EC55989_2991	Escherichia coli (strain 55989 / EAEC)	
A0A1S1C7I3	folE HMPREF2687_14710	Pseudomonas sp. HMSC059F05	GO:0016787
Q1R8C8	UTI89_C2930	Escherichia coli (strain UTI89 / UPEC)	
B7L6W0	lpfC EC55989_4000	Escherichia coli (strain 55989 / EAEC)	GO:0005215; GO:0009279; GO:0016021
A0A1D5BYP7	HMPREF1224_06802	Pseudomonas sp. P179	GO:0006810; GO:0030151
A0A0E2THR3	pheA BX52_23340	Escherichia coli O121:H19 str. 2010C-3609	GO:0004106; GO:0004664; GO:0005737; GO:0009094; GO:0016597; GO:0046417
A0A069Q9M5	serB_1 serB_3 serB_4 AO964_10995 AOY09_04605 PAERUG_E15_London_28_01_14_02868 PAERUG_P32_London_17_VIM_2_10_11_03308	Pseudomonas aeruginosa	GO:0004647
B7L6V9	yhjX EC55989_4003	Escherichia coli (strain 55989 / EAEC)	GO:0005215; GO:0016021; GO:0055085
A0A157W2M2	SAMEA2273162_03971	Enterobacter cloacae	
F8XEC6	HMPREF9349_03166	Escherichia coli MS 79-10	GO:0007155; GO:0009289
A0A1D5BXJ2	HMPREF1224_07135	Pseudomonas sp. P179	GO:0004871; GO:0006935; GO:0016021
I2WAW3	tag EC90111_2253	Escherichia coli 9.0111	GO:0006284; GO:0008725
A0A140SK11	AO964_06885	Pseudomonas aeruginosa	
A0A1C7BX41	Q058_00597	Pseudomonas aeruginosa BL04	GO:0000160; GO:0004871; GO:0005622; GO:0006935; GO:0016310; GO:0016772
A0A1D5BXC3	HMPREF1224_07132	Pseudomonas sp. P179	GO:0004871; GO:0006935
W1WVE7	dtd Q609_ECAC01694G0009	Escherichia coli DORA_A_5_14_21	GO:0002161; GO:0005737; GO:0019478; GO:0051499
A0A0M9J793	lip-1 ERS372666_02304	Achromobacter sp.	GO:0004806; GO:0019867
A0A1G5K939	lysS BQ1898_03090	Acinetobacter baumannii	GO:0000287; GO:0003676; GO:0004824; GO:0005524; GO:0005737; GO:0006430
A0A1Q5YGM3			
A0A0D7MJF5	pleD_4 AOY09_05050	Pseudomonas aeruginosa	GO:0000160; GO:0005622
A0A1D5BXK8	cheB HMPREF1224_07130	Pseudomonas sp. P179	GO:0000156; GO:0005737; GO:0006935; GO:0008984
A0A1R1VHE2	MP31_05370	Escherichia coli N36254PS	
E1IUL7	HMPREF9348_03890	Escherichia coli MS 145-7	GO:0003824; GO:0008152; GO:0048037
A0A073GXP8	AC88_0423	Escherichia coli 3-267-03_S4_C1	
I2SYC6	EC12264_0444	Escherichia coli 1.2264	GO:0006525; GO:0008804
F4UYS3	ECNG_01880	Escherichia coli TA280	GO:0003677; GO:0006355
D8EM41	HMPREF9345_02211	Escherichia coli MS 107-1	GO:0003677; GO:0003700; GO:0006351
B7L447	yahC EC55989_0320	Escherichia coli (strain 55989 / EAEC)	GO:0016021
A0A140NF25	ECBD_3339	Escherichia coli (strain B / BL21-DE3)	
A0A0H3R3E0	HMPREF1223_08645	Pseudomonas aeruginosa str. Stone 130	GO:0008752; GO:0046306
V6FRD1	EC970259_0383	Escherichia coli 99.0741	GO:0016810
D8EM33	HMPREF9345_02203	Escherichia coli MS 107-1	GO:0016810
I2SZ08	gltK EC12264_0769	Escherichia coli 1.2264	GO:0005215; GO:0006865; GO:0043190
A0A0I3SRZ2	gltJ AJR32_010700 ERS009857_02267 ERS009867_00486 ERS428554_01261 SAMEA1569686_01598 SAMEA1569749_01176 SAMEA1569801_01531 SAMEA1569816_01391 SAMEA1569862_01340 SAMEA2054468_01533 SAMEA2054568_01637 SAMEA2054572_01584 SAMEA2054639_01263 SAMEA3356022_01358 SAMEA954713_01512	Shigella sonnei	GO:0005215; GO:0006865; GO:0043190
T2PV53	ispE A675_03273	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K1726	GO:0005524; GO:0016114; GO:0019288; GO:0050515
A0A0V1YNV4	LFZ12_10940	Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285	GO:0008271; GO:0016021
A0A0H2ZJL9	PA14_71570	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0005975; GO:0016853; GO:0030246
A0A1R1Z7L2	Y083_09660	Salmonella enterica subsp. enterica serovar Infantis str. CVM N32760	GO:0008237
D8ALP4	HMPREF9541_01687	Escherichia coli MS 116-1	GO:0008080
S5HU78	kdsA CFSAN002050_15330	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	GO:0005737; GO:0008676; GO:0019294
G9W4U3	LTSEBAI_2290	Salmonella enterica subsp. enterica serovar Baildon str. R6-199	
S4JQP0	A679_03854	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0016021
P40816	prmC hemK STM1775	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	GO:0003676; GO:0005829; GO:0018364; GO:0036009
B5FU19	prfA SeD_A1547	Salmonella dublin (strain CT_02021853)	GO:0005737; GO:0016149
S4KVF9	hemA A680_01217	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0006782; GO:0008883; GO:0050661
S4JTJ7	lolB A673_01986	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0008565; GO:0009279
A0A1E9BZB5	ssuC HMPREF2790_26270	Pseudomonas sp. HMSC066B11	GO:0005886; GO:0006810; GO:0016021
S4KRG2	serC A680_02777	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0004648; GO:0005737; GO:0006564; GO:0008615; GO:0030170
A0A0P1DDH5	PADK1_03287	Pseudomonas aeruginosa DK1	
P63286	clpB htpM c3114	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	GO:0005524; GO:0005737; GO:0009408; GO:0016485
A0A073G8W0	AC88_3099	Escherichia coli 3-267-03_S4_C1	
G4VUQ1	HUS41_pII0106	Escherichia coli	
G4VUQ2	HUS41_pII0107	Escherichia coli	
A0A0E0Y6E1	O3K_26117	Escherichia coli O104:H4 (strain 2011C-3493)	
G4VUQ0	HUS41_pII0105	Escherichia coli	
A0A0E0YAD3	O3K_26107	Escherichia coli O104:H4 (strain 2011C-3493)	GO:0003677; GO:0004803; GO:0006313
F4TDX9	ECJG_05361	Escherichia coli M718	GO:0003677; GO:0004803; GO:0006313
D4FB79	EDWATA_04050	Edwardsiella tarda ATCC 23685	GO:0016021
G4VUP6	HUS41_pII0101	Escherichia coli	
A0A1R1Z7J9	Y083_09625	Salmonella enterica subsp. enterica serovar Infantis str. CVM N32760	
G4VUQ4	idi HUS41_pII0109	Escherichia coli	GO:0004452; GO:0005737; GO:0008299; GO:0016787; GO:0046872; GO:0050992
A0A0E0Y8I7	O3K_26137	Escherichia coli O104:H4 (strain 2011C-3493)	
A0A1G5LDT1	acdA_6 BQ1898_04322	Acinetobacter baumannii	GO:0003995; GO:0050660
A0A1G5LDS9	gno_2 BQ1898_04321	Acinetobacter baumannii	GO:0008874
W1F547		Escherichia coli ISC7	GO:0009401; GO:0022877; GO:0103111
W1MM80	M770_15610	Pseudomonas aeruginosa VRFPA03	GO:0016021
Q9APX1	actP_2 actP_1 AOY09_03265 PACL_0325 PAERUG_E15_London_28_01_14_03623 PAERUG_P32_London_17_VIM_2_10_11_04222	Pseudomonas aeruginosa	GO:0005215; GO:0005886; GO:0016021; GO:0055085
A0A0E1AV68	U769_14185	Pseudomonas aeruginosa MTB-1	
A0A1D5BMZ2	HMPREF1224_11355	Pseudomonas sp. P179	GO:0004616
A0A157WKR1	ectB SAMEA2273162_07274	Enterobacter cloacae	GO:0030170; GO:0045303
A0A0C6F4M2	prr AO964_22500 PAERUG_E15_London_28_01_14_03627 PAERUG_P32_London_17_VIM_2_10_11_04218	Pseudomonas aeruginosa	GO:0019145; GO:0033737
A0A1E9D0Q5	HMPREF2790_06455	Pseudomonas sp. HMSC066B11	GO:0015171; GO:0016021
A0A1D5BYW0	HMPREF1224_06658	Pseudomonas sp. P179	GO:0016021
A0A1G5LVE3	yncB BQ1898_05446	Acinetobacter baumannii	GO:0004519
A0A0H3QWK8	pdxH HMPREF1223_10490	Pseudomonas aeruginosa str. Stone 130	GO:0004733; GO:0008615; GO:0010181
E9YGV6	ERHG_02880	Escherichia coli TA007	
I2SR12	EC12264_5085	Escherichia coli 1.2264	
A0A0H3NKV4	ssaE SL1344_1330	Salmonella typhimurium (strain SL1344)	GO:0009405
T2Q6T2	A677_04317	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0267	
S4HZQ1	A673_04992	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0008565; GO:0009279; GO:0009306
A0A1J7B5B3			
T2QH48	A680_05075	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0000155; GO:0005524; GO:0005622; GO:0016021
T2QH33	A680_05076	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	
S4HHN2	A673_04988	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0003677; GO:0006355
A0A0V1YQ45	LFZ12_13030	Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285	GO:0000160; GO:0003677; GO:0005622; GO:0006351; GO:0006355; GO:0016301
P0A1T4	fumD ydhZ STM1388	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	GO:0004333
S4JZU8	A679_04719	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	
A0A1S1C7P5	HMPREF2687_01250	Pseudomonas sp. HMSC059F05	
A0A1S1CB60	HMPREF2687_01245	Pseudomonas sp. HMSC059F05	
A0A1G5EIL1	ftsE BQ1898_00659	Acinetobacter baumannii	GO:0005524; GO:0016887; GO:0051301
A0A1D5BVR1	HMPREF1224_08023	Pseudomonas sp. P179	GO:0005886; GO:0007049; GO:0016021; GO:0051301
A0A1J0ISH5			
W1MW28	M770_27525	Pseudomonas aeruginosa VRFPA03	
A0A1E9BYL6	thiG HMPREF2790_27060	Pseudomonas sp. HMSC066B11	GO:0005737; GO:0009228; GO:0009229; GO:0016783
A0A1G5EL59	trmB_1 trmB BQ1898_00667	Acinetobacter baumannii	GO:0008176
A0A1G5EJS7	BQ1898_00668	Acinetobacter baumannii	
P42378	rpoH PA0376	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0003677; GO:0003700; GO:0005829; GO:0005886; GO:0006352; GO:0006355; GO:0008270; GO:0009408; GO:0016987
A0A1G5EJF9	BQ1898_00662	Acinetobacter baumannii	GO:0016021
A0A073G9F5	purL AC88_3056	Escherichia coli 3-267-03_S4_C1	GO:0004642; GO:0005524; GO:0005737; GO:0006189; GO:0006541; GO:0046872
A0A0A8R9R6	mtgA PAMH19_0434	Pseudomonas aeruginosa	GO:0005886; GO:0008360; GO:0008955; GO:0009252; GO:0009274; GO:0016021; GO:0016763; GO:0071555
D6I3D0	ECCG_04436	Escherichia coli B088	GO:0016021; GO:0022857
A0A1S1C7X4	HMPREF2687_01215	Pseudomonas sp. HMSC059F05	
A0A1G5LMN6	BQ1898_04685	Acinetobacter baumannii	GO:0004315; GO:0016491
A0A1D5C316	HMPREF1224_07508	Pseudomonas sp. P179	GO:0003677; GO:0006351; GO:0006355
A0A1G5ITC8	nemR_2 BQ1898_02106	Acinetobacter baumannii	GO:0003677; GO:0006351; GO:0006355
A0A0H2WWP4	SACOL2179	Staphylococcus aureus (strain COL)	GO:0016021
A0A1S1C760	HMPREF2687_16505	Pseudomonas sp. HMSC059F05	
Q9I640	PA0478	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0008080
F5NZY5	metK SFK227_3738	Shigella flexneri K-227	GO:0000287; GO:0004478; GO:0005524; GO:0005737; GO:0006556; GO:0006730
A0A029PDY0	AB26_3443	Escherichia coli 2-011-08_S1_C2	
A0A0M7NG17	galP ERS372666_01888	Achromobacter sp.	GO:0016021; GO:0022891
W1YFU7	Q604_UNBC04833G0001	human gut metagenome	GO:0016021
D6I0S2	ECCG_02306	Escherichia coli B088	GO:0004519
A0A0H3ELS5	sprT NRG857_14460	Escherichia coli O83:H1 (strain NRG 857C / AIEC)	GO:0005737; GO:0008270
V8F994	gshB Q458_31825	Escherichia coli ATCC BAA-2209	GO:0004363; GO:0005524; GO:0005829; GO:0046872
I2SLX1	rsmE EC12264_4375	Escherichia coli 1.2264	GO:0005737; GO:0006364; GO:0008168
B1XFA9	yqgF ECDH10B_3124	Escherichia coli (strain K12 / DH10B)	GO:0003676; GO:0004518; GO:0005737; GO:0006364
A0A069XHN1	yqgE AD17_3570	Escherichia coli 3-373-03_S4_C2	
B5RER7	yhbG SG3209	Salmonella gallinarum (strain 287/91 / NCTC 13346)	GO:0005524; GO:0016887; GO:0043190; GO:0055085
A0A1F0IRB6	HMPREF3014_20230	Pseudomonas sp. HMSC065H01	
A0A0H3K341	MW1387	Staphylococcus aureus (strain MW2)	
Q2FWA8	SAOUHSC_02390	Staphylococcus aureus (strain NCTC 8325)	GO:0016021
Q2G0Q8	SAOUHSC_00488	Staphylococcus aureus (strain NCTC 8325)	GO:0004124; GO:0005737; GO:0006535; GO:0016740; GO:0030170; GO:0080146
A0A1B3YAG3	A7U48_2557	Staphylococcus aureus subsp. aureus	GO:0016021
A0A0H3JMJ6	SA2166	Staphylococcus aureus (strain N315)	GO:0005886; GO:0016021; GO:0046873
A0A0H2WZJ6	SACOL2636	Staphylococcus aureus (strain COL)	GO:0015137; GO:0016021
A0A0H3JT58	SA0568	Staphylococcus aureus (strain N315)	GO:0008152; GO:0016787
A0A0E0VTI3	ST398NM01_2695	Staphylococcus aureus subsp. aureus 71193	GO:0008152; GO:0008908; GO:0050127
A0A0H3JSR4	kdpD SAV2078	Staphylococcus aureus (strain Mu50 / ATCC 700699)	GO:0000155; GO:0005524; GO:0005622; GO:0016021
A0A0H2XID5	SAUSA300_2595	Staphylococcus aureus (strain USA300)	GO:0008080
A0A1S1C2J3	HMPREF2687_23170	Pseudomonas sp. HMSC059F05	
A0A1P8Q799			
A0A1R1ZL06	Y079_19815	Salmonella enterica subsp. enterica serovar Infantis str. CVM N31594	GO:0051213
S1E7W5	A1UI_04197	Escherichia coli KTE73	GO:0008152; GO:0016787
A0A1F0IWI3	HMPREF3014_17430	Pseudomonas sp. HMSC065H01	
A0A1E9BW44	HMPREF2790_28385	Pseudomonas sp. HMSC066B11	
A0A1S1C0S5	HMPREF2687_05785	Pseudomonas sp. HMSC059F05	GO:0016740
A0A1E9CI64	lnt HMPREF2790_14945	Pseudomonas sp. HMSC066B11	GO:0005886; GO:0006807; GO:0016021; GO:0016410; GO:0016810; GO:0042158
A0A157WH01	feoC_2 SAMEA2273162_05836	Enterobacter cloacae	GO:0003677; GO:0006351; GO:0006355; GO:0046872; GO:0051536
A0A1E9D507	HMPREF2790_04745	Pseudomonas sp. HMSC066B11	GO:0003677; GO:0003700; GO:0006351
A0A1F0IMW9	feoB HMPREF3014_22715	Pseudomonas sp. HMSC065H01	GO:0005525; GO:0005886; GO:0015093; GO:0016021; GO:0055072
V6A9L3	PAMH27_0802	Pseudomonas aeruginosa MH27	GO:0004872; GO:0005506; GO:0009279; GO:0015891
A0A028ATH9	mltF BX06_24770	Escherichia coli O69:H11 str. 08-4661	GO:0000270; GO:0008933; GO:0009279; GO:0016837; GO:0016998; GO:0071555
A0A1D5BRZ7	HMPREF1224_09678	Pseudomonas sp. P179	GO:0046914
D6I3D3	yihY ECCG_04439	Escherichia coli B088	GO:0005887
A0A1E9BYB3	HMPREF2790_27120	Pseudomonas sp. HMSC066B11	GO:0016021
Q9I5N8	PA0687	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0005886; GO:0008565; GO:0015627; GO:0015628; GO:0016021
A0A0C7CYM1	AOY09_01295 PAERUG_E15_London_28_01_14_02986 PAERUG_P32_London_17_VIM_2_10_11_06425	Pseudomonas aeruginosa	
T2QIL3	glsA A680_04460	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0004359; GO:0006541
A0A0H3R5Y9	HMPREF1223_09235	Pseudomonas aeruginosa str. Stone 130	GO:0016021
A0A1E9C094	metX HMPREF2790_27105	Pseudomonas sp. HMSC066B11	GO:0004414; GO:0005737; GO:0009086
A0A0H3MN64	ybiS ECIAI39_0796	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	GO:0016740
A0A1F0I2X2	HMPREF3014_06265	Pseudomonas sp. HMSC065H01	GO:0016021; GO:0055085
A0A0P1D7A2	ywnA PADK1_00791	Pseudomonas aeruginosa DK1	
A0A0A8RM26	speA3 PAMH19_3774	Pseudomonas aeruginosa	GO:0004316; GO:0102132
A0A0H3BP69	pduC SNSL254_A2217	Salmonella newport (strain SL254)	GO:0008152; GO:0031419; GO:0046405; GO:0050215
M7RBJ8	A670_04091	Salmonella enterica subsp. enterica serovar Dublin str. UC16	
A0A1L9M7A8			
A0A1J0J1T2	fabG_12 AQ622_05151	Pseudomonas aeruginosa	GO:0004316; GO:0102132
A0A1S1C718	trpC HMPREF2687_17405	Pseudomonas sp. HMSC059F05	
Q9HV20	PA4788	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0004312; GO:0005835; GO:0006633; GO:0055114
M7RGJ1	A670_04089	Salmonella enterica subsp. enterica serovar Dublin str. UC16	GO:0005198; GO:0009605
A0A1S1BY82	HMPREF2687_05155	Pseudomonas sp. HMSC059F05	
A0A0P1DH41	rpfG_2 PADK1_04905	Pseudomonas aeruginosa DK1	GO:0000160; GO:0005622; GO:0071111
A0A1D5BSU1	HMPREF1224_07238	Pseudomonas sp. P179	GO:0016226
A0A157WDE7	vfr SAMEA2273162_05207	Enterobacter cloacae	GO:0003677; GO:0003700; GO:0005622; GO:0006351
S4K9T5	A673_00390	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0003700; GO:0006351; GO:0043565
V6AMN5	PAMH27_5494	Pseudomonas aeruginosa MH27	GO:0004674; GO:0005524
A0A0P1DHC1	eamA_3 PADK1_04903	Pseudomonas aeruginosa DK1	GO:0016021
A0A1S1C642	HMPREF2687_17415	Pseudomonas sp. HMSC059F05	GO:0006541; GO:0016740
M7S6X1	A670_04087	Salmonella enterica subsp. enterica serovar Dublin str. UC16	GO:0005215; GO:0016021
A0A0N7LIJ1	trpD_1 trpD PADK1_00650	Pseudomonas aeruginosa DK1	GO:0000162; GO:0000287; GO:0004048
D6I3L2	argC ECCG_04521	Escherichia coli B088	GO:0003942; GO:0005737; GO:0006526; GO:0046983; GO:0051287
S4LS40	cbiB A679_01181	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0005886; GO:0009236; GO:0015420; GO:0016021; GO:0048472
A0A0H2Z9C1	PA14_43030	Pseudomonas aeruginosa (strain UCBPP-PA14)	
A0A1S1C6X1	HMPREF2687_17425	Pseudomonas sp. HMSC059F05	
S4KUS9	cbiA A680_01383	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0005524; GO:0006541; GO:0009236; GO:0016874; GO:0042242
A0A0H3BP83	rbsK SNSL254_A4074	Salmonella newport (strain SL254)	GO:0004747; GO:0005524; GO:0005737; GO:0019303; GO:0046872
A0A1S1C495	HMPREF2687_17420	Pseudomonas sp. HMSC059F05	
A0A1E8XC78	HMPREF2819_09015	Staphylococcus sp. HMSC055H04	
A0A1Q5YPC3			
Q5HHM6	emp SACOL0858	Staphylococcus aureus (strain COL)	GO:0009986
A0A1S1C5K9	HMPREF2687_17430	Pseudomonas sp. HMSC059F05	
T6BBY0	panD G716_00130	Escherichia coli HVH 41 (4-2677849)	GO:0004068; GO:0005737; GO:0006523; GO:0015940
A0A0P1DBF9	PADK1_02564	Pseudomonas aeruginosa DK1	GO:0008080
A0A1S1C6Q3	HMPREF2687_17445	Pseudomonas sp. HMSC059F05	GO:0016787
A0A1J0AT97			
A7X451	ppaC SAHV_1904	Staphylococcus aureus (strain Mu3 / ATCC 700698)	GO:0004427; GO:0005737; GO:0046872
A0A1D5C175	HMPREF1224_05675	Pseudomonas sp. P179	
A0A1Q5YD42			
V2RHE6	G723_01983	Escherichia coli HVH 50 (4-2593475)	GO:0016021; GO:0055085
A0A0Q3MP52	AO896_19035	Pseudomonas aeruginosa	
A0A0H2X0G7	SACOL0436	Staphylococcus aureus (strain COL)	
A0A1E9CXY1	pth HMPREF2790_06780	Pseudomonas sp. HMSC066B11	GO:0004045; GO:0005737; GO:0006412
A0A0E1AX50	U769_12935	Pseudomonas aeruginosa MTB-1	GO:0016021
V6AFG1	PAMH27_2756	Pseudomonas aeruginosa MH27	
Q9HWL7	PA4164	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	
A0A1Q8N0N3			
A5JIY6	mucP rseP AOY09_04997	Pseudomonas aeruginosa	GO:0004222; GO:0005886; GO:0016021; GO:0046872
Q5HF45	tyrS SACOL1778	Staphylococcus aureus (strain COL)	GO:0003723; GO:0004831; GO:0005524; GO:0005737; GO:0006437
A0A0E1AGJ2	scpB SAZ172_1507	Staphylococcus aureus subsp. aureus Z172	GO:0005737; GO:0006260; GO:0051301; GO:0051304
A0A0H3QZ69	HMPREF1223_08644	Pseudomonas aeruginosa str. Stone 130	GO:0016020; GO:0042626
A0A0H2WZ49	SACOL1829	Staphylococcus aureus (strain COL)	GO:0016021
A0A1E8WYD1	HMPREF2819_13780	Staphylococcus sp. HMSC055H04	GO:0004040; GO:0016021
T1Y6B3	rsmI SAKOR_00472	Staphylococcus aureus subsp. aureus CN1	GO:0000453; GO:0005737; GO:0070677
Q2FI09	purL SAUSA300_0971	Staphylococcus aureus (strain USA300)	GO:0004642; GO:0005524; GO:0005737; GO:0006189; GO:0046872
Q5HG22	SACOL1433	Staphylococcus aureus (strain COL)	GO:0008152; GO:0016787
Q2FZ53	SAOUHSC_01199	Staphylococcus aureus (strain NCTC 8325)	GO:0004316; GO:0006633; GO:0051287; GO:0102132
A0A0H3K238	SAV1313	Staphylococcus aureus (strain Mu50 / ATCC 700699)	
A0A0E0VR19	nfo ST398NM01_1622	Staphylococcus aureus subsp. aureus 71193	GO:0003677; GO:0006281; GO:0008270; GO:0008833
A0A1J0ZIQ2			
A0A027ZKT3	BX06_28005	Escherichia coli O69:H11 str. 08-4661	GO:0004872; GO:0005506; GO:0009279; GO:0015891; GO:0016021
I2WBW9	EC90111_4649	Escherichia coli 9.0111	GO:0016021; GO:0055085
A0A0E0Y581	rlmF O3K_17315	Escherichia coli O104:H4 (strain 2011C-3493)	GO:0005737; GO:0052907
T6AM59	G716_02118	Escherichia coli HVH 41 (4-2677849)	GO:0005215; GO:0005886; GO:0016021
I2SZM8	glnQ EC12264_0929	Escherichia coli 1.2264	GO:0005524; GO:0015424
A0A1B3YSF8	A7U48_3501	Staphylococcus aureus subsp. aureus	GO:0008152; GO:0016787
V8KV62	glnH V415_01175	Escherichia coli LAU-EC10	GO:0004970; GO:0016020
A0A0C5PWJ1	siiE	Salmonella enterica subsp. enterica serovar Adelaide	
